69,386,1056
50,329,1056
37,362,1078
39,359,1078
55,361,1100
61,327,1100
36,366,1122
26,374,1122
57,338,1144
75,350,1144
50,359,1166
62,360,1166
41,349,1188
55,328,1188
51,377,1210
60,370,1210
53,363,1232
41,352,1232
31,354,1254
42,333,1254
65,343,1276
30,329,1276
43,373,1298
35,377,1298
67,380,1320
66,377,1320
58,379,1342
48,354,1342
15,359,1364
43,336,1364
61,355,1386
56,336,1386
43,355,1408
48,382,1408
41,347,1430
32,364,1430
42,330,1452
43,379,1452
48,383,1474
47,386,1474
69,39,7000
67,51,7000
48,67,7010
69,68,7010
33,69,7010
49,42,7020
49,19,7020
72,71,7020
50,11,7030
41,66,7030
37,28,7040
58,42,7040
43,54,7050
66,47,7050
52,47,7060
22,69,7060
39,45,7070
63,51,7070
61,69,7070
51,39,7080
60,76,7080
49,40,7080
30,67,7090
59,51,7090
45,62,7100
22,65,7110
58,55,7110
53,64,7110
57,53,7120
31,35,7120
57,50,7120
67,69,7130
54,68,7140
55,52,7140
67,41,7140
38,22,7150
64,33,7150
59,39,7150
49,34,7160
63,50,7160
27,22,7160
34,53,7170
38,46,7170
57,29,7170
39,53,7180
40,50,7180
43,51,7180
58,36,7190
43,72,7190
54,35,7190
12,48,7200
57,25,7200
33,54,7210
58,45,7210
59,53,7210
43,48,7220
63,42,7220
22,53,7220
44,21,7230
59,30,7230
66,54,7240
75,69,7240
49,42,7240
43,45,7250
29,50,7250
50,31,7250
56,34,7260
77,37,7260
50,45,7260
73,55,7270
38,39,7270
52,54,7270
63,28,7280
63,52,7280
54,46,7290
37,77,7290
62,43,7290
52,51,7300
55,67,7300
62,36,7300
54,14,7310
76,49,7310
70,70,7320
71,54,7320
50,54,7320
51,36,7330
32,54,7330
48,45,7330
21,46,7340
33,23,7340
59,76,7350
62,64,7350
54,48,7350
52,27,7360
66,72,7360
53,70,7370
34,55,7370
58,33,7370
55,55,7380
69,66,7380
37,76,7380
57,63,7390
66,43,7390
47,26,7400
43,55,7410
29,72,7410
73,63,7410
51,34,7420
42,42,7420
29,36,7420
43,54,7430
52,72,7440
35,84,7440
70,69,7440
28,70,7450
53,65,7450
49,54,7450
67,67,7460
40,43,7460
53,53,7460
47,276,4000
47,284,4000
24,276,4000
21,265,4000
47,288,4000
51,280,4012
52,271,4012
43,253,4012
48,280,4012
49,278,4012
22,296,4024
59,285,4024
51,265,4024
51,290,4024
51,248,4036
52,292,4036
46,281,4036
58,276,4036
34,276,4036
43,278,4048
25,289,4048
60,293,4048
14,286,4048
55,283,4048
60,282,4060
61,282,4060
39,255,4060
65,272,4060
36,287,4060
51,285,4072
51,289,4072
41,239,4072
37,251,4072
54,266,4084
62,273,4084
64,260,4084
34,264,4084
68,296,4096
34,288,4096
54,276,4096
64,274,4096
42,266,4108
53,235,4108
51,251,4108
41,274,4108
51,294,4120
50,266,4120
44,264,4120
59,287,4120
67,273,4132
67,268,4132
36,269,4132
67,281,4132
63,296,4144
37,280,4144
43,281,4144
70,280,4144
50,295,4156
35,288,4156
63,289,4156
73,264,4168
74,273,4168
73,271,4168
51,265,4180
60,290,4180
55,271,4180
34,289,4180
22,280,4180
47,270,4192
57,280,4192
51,285,4192
62,272,4192
41,264,4192
62,275,4204
30,283,4204
85,326,4204
43,292,4204
51,284,4216
51,278,4216
39,281,4216
29,282,4216
58,263,4216
43,287,4228
15,282,4228
49,283,4228
15,287,4228
71,270,4240
67,267,4240
50,263,4240
41,291,4240
42,295,4240
34,271,8000
58,223,8009
46,236,8009
39,220,8018
43,228,8018
38,222,8027
64,238,8027
27,238,8036
6,205,8036
41,249,8045
10,239,8045
19,220,8054
16,206,8054
10,219,8054
48,247,8063
27,208,8063
53,252,8063
94,245,8072
48,234,8072
74,217,8081
51,206,8081
62,167,8081
43,189,8090
52,254,8090
41,209,8099
25,207,8099
72,235,8108
27,219,8117
15,237,8117
25,208,8126
49,231,8126
19,246,8135
35,270,8135
34,229,8144
12,232,8144
64,232,8153
32,252,8153
4,209,8153
24,238,8162
49,191,8162
31,211,8162
53,238,8171
64,232,8171
77,211,8180
75,250,8180
108,241,8180
29,221,8189
45,232,8189
49,223,8198
49,219,8198
5,214,8198
62,232,8207
19,248,8207
30,206,8207
21,230,8216
42,216,8216
15,223,8216
38,233,8225
33,223,8225
17,231,8225
71,246,8234
87,239,8243
17,249,8252
9,233,8252
70,240,8261
71,254,8261
44,228,8270
52,210,8270
95,227,8270
68,221,8279
41,218,8279
83,246,8279
20,225,8288
113,229,8297
52,239,8297
67,260,8306
43,238,8306
55,234,8306
31,272,8315
17,226,8315
59,232,8324
7,215,8324
16,209,8333
25,239,8333
45,243,8333
39,237,8342
36,195,8342
23,225,8351
11,213,8351
41,204,8360
19,248,8360
72,200,8360
31,238,8369
9,208,8369
28,222,8369
64,200,8387
47,216,8387
59,177,8396
13,220,8396
65,212,8405
48,228,8405
4,222,8414
42,249,8414
24,216,8423
36,229,8423
63,229,8432
19,194,8432
29,245,8441
19,211,8441
15,220,8450
25,228,8450
43,227,8459
124,249,8459
16,271,8468
68,252,8477
31,249,8477
19,251,8477
12,223,8486
27,208,8486
45,230,8495
381,193,6000
392,248,6000
347,315,6000
288,154,6017
394,214,6034
322,307,6034
309,51,6034
308,75,6034
356,67,6051
380,236,6051
144,178,6051
232,58,6051
359,350,6068
176,146,6102
389,268,6119
166,94,6119
327,322,6119
394,211,6119
373,128,6136
344,340,6136
394,169,6136
140,42,6136
371,208,6136
339,336,6153
382,95,6153
237,166,6170
166,260,6170
349,226,6187
233,59,6187
373,216,6204
214,223,6204
379,234,6221
337,100,6221
331,211,6238
343,260,6255
245,127,6255
150,253,6255
394,299,6272
121,14,6272
344,72,6272
246,186,6289
369,217,6289
337,188,6306
161,306,6306
385,109,6306
365,226,6306
257,97,6306
248,260,6323
208,242,6323
293,326,6340
155,267,6340
303,277,6357
364,166,6374
185,162,6374
362,85,6391
327,231,6408
332,305,6408
360,278,6425
243,287,6425
202,285,6425
296,46,6442
372,318,6442
347,293,6459
368,98,6459
380,325,6476
382,253,6493
355,175,6493
127,236,6493
359,51,6510
385,276,6510
315,331,6510
393,74,6527
385,215,6561
327,270,6561
339,137,6578
256,69,6578
258,137,6578
165,182,6595
259,56,6595
351,175,6595
244,236,6612
328,157,6646
154,204,6646
288,340,6646
299,249,6646
357,187,6663
336,90,6680
344,263,6680
165,183,6680
341,128,6697
250,83,6714
352,204,6714
285,275,6731
248,191,6731
265,322,6748
326,204,6748
317,319,6748
244,91,6765
332,116,6765
342,204,6765
262,248,6765
140,156,6782
384,89,6782
316,310,6782
347,290,6799
367,267,6799
370,160,6833
383,215,6833
337,152,6833
387,238,6833
394,155,6850
384,113,6850
358,206,6867
162,149,6867
306,253,6884
361,85,6884
376,45,6901
257,259,6901
312,257,6918
328,75,6918
244,313,6935
362,240,6969
223,307,6986
173,239,6986
316,79,7003
388,144,7003
354,34,7003
242,8,7020
357,240,7020
242,226,7020
340,264,7037
327,258,7054
204,329,7054
228,225,7071
185,134,7071
130,146,7071
296,222,7088
184,18,7088
350,303,7088
255,91,7105
343,20,7105
125,350,5500
102,360,5500
100,365,5500
89,348,5512
107,358,5512
118,361,5512
109,369,5524
97,367,5524
91,372,5524
106,354,5536
95,351,5536
107,350,5536
101,360,5548
98,371,5548
101,375,5548
84,357,5560
108,356,5560
107,356,5560
85,346,5572
108,364,5572
73,364,5572
102,369,5584
95,347,5584
100,361,5584
102,374,5596
86,364,5596
85,378,5596
101,350,5608
92,363,5608
105,350,5608
95,364,5620
99,359,5620
100,343,5620
77,350,5632
103,349,5632
99,370,5632
90,374,5644
91,355,5644
95,361,5644
118,348,5656
100,360,5656
103,349,5656
101,367,5668
105,361,5668
93,367,5668
102,371,5680
89,377,5680
92,373,5680
93,369,5692
104,351,5692
110,368,5692
87,369,5704
104,339,5704
97,356,5704
98,360,5716
104,355,5716
89,352,5716
106,375,5728
105,372,5728
85,362,5728
106,360,5740
107,367,5740
104,361,5740
120,373,5752
107,374,5752
108,359,5752
88,347,5764
83,361,5764
97,346,5764
99,358,5776
101,370,5776
89,358,5776
88,362,5788
102,361,5788
102,354,5788
91,371,5800
92,361,5800
93,353,5800
103,361,5812
98,352,5812
75,354,5812
94,348,5824
107,352,5824
94,344,5824
108,364,5836
108,359,5836
90,354,5836
91,346,5848
98,343,5848
93,345,5848
109,353,5860
93,358,5860
92,335,5860
95,340,5872
88,360,5872
101,350,5872
87,355,5884
80,362,5884
94,366,5884
98,333,5896
103,346,5896
107,359,5896
90,367,5908
97,358,5908
111,347,5908
107,362,5920
112,367,5920
94,351,5920
91,363,5932
95,355,5932
102,354,5932
223,54,3000
210,44,3000
226,24,3000
245,47,3000
199,26,3014
207,44,3014
251,51,3014
205,38,3014
207,9,3028
213,39,3028
194,39,3028
171,56,3028
216,5,3042
213,41,3042
224,36,3056
217,47,3056
211,19,3056
174,14,3056
241,25,3070
261,53,3070
244,49,3070
206,24,3070
226,44,3084
207,44,3084
234,25,3084
227,7,3098
247,33,3098
171,24,3098
180,13,3098
184,16,3112
215,45,3112
210,32,3112
224,13,3112
175,33,3126
217,75,3126
215,23,3126
209,23,3126
210,41,3140
215,13,3140
175,25,3140
191,10,3140
230,17,3154
262,21,3154
193,57,3154
227,38,3168
254,61,3168
219,22,3168
241,46,3168
215,26,3182
204,38,3182
237,36,3182
210,24,3196
205,59,3196
235,44,3196
231,40,3196
210,13,3210
198,17,3210
254,47,3210
247,39,3210
206,37,3224
198,38,3224
209,27,3224
200,32,3224
213,51,3238
233,28,3238
242,61,3238
209,47,3238
191,16,3252
184,71,3252
175,37,3266
221,38,3266
223,41,3266
143,42,3266
172,37,3280
220,5,3280
249,39,3280
194,16,3294
226,59,3294
216,40,3294
239,19,3294
213,39,3308
168,10,3308
223,11,3308
186,52,3308
226,39,3322
209,17,3322
181,20,3322
236,42,3322
220,24,3336
208,27,3336
218,72,3336
230,33,3336
185,29,3350
184,44,3350
259,47,3350
215,41,3350
220,17,3364
160,42,3364
171,40,3364
207,11,3364
184,20,3378
180,53,3378
218,18,3378
191,29,3392
189,35,3392
235,28,3392
210,33,3406
206,46,3406
209,71,3406
229,26,3420
255,64,3420
255,8,3420
202,37,3420
43,48,1500
48,22,1500
90,22,1500
47,39,1514
33,26,1514
40,33,1514
46,18,1528
41,31,1528
62,41,1528
73,24,1542
15,25,1542
23,20,1542
49,23,1556
75,13,1556
39,15,1556
37,34,1570
56,19,1570
41,5,1570
31,30,1584
61,38,1584
38,14,1584
42,33,1598
49,21,1598
79,11,1612
73,5,1612
22,48,1612
66,12,1626
67,25,1626
68,31,1626
5,52,1640
34,27,1640
9,34,1640
50,29,1654
58,10,1654
37,41,1654
53,36,1668
33,19,1668
46,41,1668
35,16,1682
39,31,1682
7,33,1682
30,19,1696
56,39,1710
77,8,1710
57,19,1710
75,17,1724
66,11,1724
44,16,1724
61,39,1738
44,23,1738
13,5,1752
25,31,1752
50,39,1752
60,40,1766
57,37,1766
49,31,1780
62,36,1780
50,32,1780
34,51,1794
53,8,1794
15,55,1794
54,26,1808
65,17,1808
38,36,1822
52,35,1822
37,46,1836
45,28,1836
64,22,1836
63,34,1850
50,33,1850
64,43,1850
53,33,1864
17,18,1864
22,27,1864
45,31,1878
39,44,1878
28,11,1878
17,33,1892
70,28,1892
49,39,1892
54,22,1906
32,17,1906
67,34,1920
33,20,1920
8,31,1934
44,49,1934
8,34,1934
34,25,1948
34,36,1948
46,41,1948
20,10,1962
26,29,1962
41,35,1962
51,24,1976
51,54,1976
70,24,1976
27,54,1990
72,30,1990
29,28,2004
55,25,2004
64,42,2018
68,23,2018
62,33,2032
20,14,2032
53,12,2032
40,24,2046
50,42,2046
36,39,2046
33,36,2060
35,27,2060
48,39,2060
69,38,2074
53,27,2074
58,17,2088
58,35,2088
65,40,2102
34,32,2102
31,33,2102
25,22,2116
33,28,2116
34,48,2116
30,32,4500
48,45,4500
54,6,4512
20,34,4512
75,28,4512
32,46,4524
34,46,4524
48,13,4524
69,19,4536
39,45,4536
36,5,4548
37,15,4548
75,43,4548
39,20,4560
52,45,4560
65,29,4560
34,23,4572
30,41,4572
62,32,4572
50,25,4584
20,37,4584
80,32,4584
35,20,4596
56,33,4596
50,17,4608
51,21,4608
40,43,4608
49,23,4620
67,37,4620
35,5,4620
38,7,4632
40,31,4632
26,25,4632
25,4,4644
85,4,4644
59,50,4656
66,42,4656
65,31,4656
67,22,4668
71,30,4668
54,43,4668
66,8,4680
33,25,4680
65,30,4680
53,28,4692
47,43,4692
49,14,4704
55,27,4716
88,34,4716
38,15,4728
46,39,4728
31,34,4740
36,25,4740
44,30,4740
9,37,4752
60,34,4752
33,28,4752
24,17,4764
37,23,4764
51,44,4776
25,27,4776
35,34,4788
76,31,4788
42,41,4788
32,16,4800
19,33,4800
37,14,4800
39,23,4812
32,21,4812
15,51,4824
49,24,4824
23,34,4824
48,19,4836
36,39,4836
38,41,4836
49,6,4848
47,51,4848
32,42,4848
79,14,4860
71,23,4860
41,31,4860
8,31,4872
49,23,4872
40,29,4872
37,38,4884
42,51,4884
61,18,4884
25,24,4896
73,40,4896
52,50,4896
45,11,4908
44,6,4908
24,43,4908
30,9,4920
29,20,4920
58,23,4920
57,31,4932
41,36,4932
72,64,4932
65,37,4944
16,24,4944
49,22,4944
4,39,4956
56,16,4956
60,16,4956
45,40,4968
27,8,4968
36,14,4980
71,32,4980
49,11,4992
23,17,4992
57,39,4992
165,109,0
156,253,0
148,169,0
144,131,90
134,264,90
154,177,180
144,189,180
151,234,180
154,149,270
155,114,270
153,187,270
138,281,360
144,175,360
159,135,360
146,95,450
143,189,450
140,190,450
147,200,540
155,117,540
134,149,540
143,278,630
160,286,630
150,143,630
147,50,720
157,285,720
151,180,720
135,280,810
141,96,810
150,167,810
152,143,900
149,221,900
133,171,990
169,126,990
147,226,990
142,320,1080
161,266,1080
141,81,1080
140,151,1170
129,191,1170
147,196,1170
156,125,1260
156,109,1260
152,7,1260
141,169,1350
155,176,1350
141,245,1350
170,231,1440
142,157,1440
146,47,1440
157,293,1530
146,219,1530
152,241,1530
162,143,1620
149,252,1620
151,214,1620
148,242,1710
144,261,1710
151,324,1710
157,230,1800
136,142,1800
144,345,1800
152,178,1890
154,297,1890
148,198,1890
144,272,1980
133,184,1980
152,204,1980
159,176,2070
150,178,2070
132,186,2070
155,209,2160
143,247,2160
163,224,2160
147,243,2250
155,278,2250
165,204,2250
140,163,2340
151,262,2340
147,302,2340
154,182,2430
149,189,2430
129,293,2430
137,210,2520
132,309,2520
161,245,2520
154,139,2610
132,194,2610
146,139,2610
122,186,2700
153,231,2700
163,335,2700
137,175,2790
158,313,2790
157,304,2790
143,183,2880
159,114,2880
139,242,2880
147,119,2970
139,134,2970
151,205,2970
142,285,3060
132,106,3060
181,287,3060
162,159,3150
139,188,3150
139,206,3150
138,153,3240
163,141,3240
167,243,3240
141,207,3330
151,181,3330
167,288,3330
158,325,3420
134,180,3420
167,266,3420
137,250,3510
153,136,3510
168,151,3510
150,269,3600
150,273,3600
148,87,3600
148,88,3690
143,193,3690
143,282,3690
172,142,3780
152,187,3780
152,227,3780
140,200,3870
155,251,3870
131,285,3870
154,209,3960
124,286,3960
151,103,3960
141,214,4050
142,195,4050
144,153,4050
158,196,4140
153,107,4140
154,234,4140
155,213,4230
142,200,4230
130,159,4230
142,218,4320
128,362,4320
162,154,4320
154,274,4410
142,193,4410
145,18,4410
149,91,4500
151,164,4500
142,283,4500
139,86,4590
152,250,4590
142,306,4590
159,130,4680
149,185,4680
148,226,4680
143,99,4770
129,230,4770
173,196,4770
146,158,4860
149,267,4860
156,149,4860
142,157,4950
153,63,4950
153,143,4950
154,227,5040
138,182,5040
152,202,5040
139,136,5130
145,157,5130
148,220,5130
146,53,5220
160,222,5220
155,154,5220
146,169,5310
127,155,5310
146,146,5310
150,158,5400
149,100,5400
149,154,5400
145,130,5490
148,223,5490
161,119,5490
134,193,5580
149,224,5580
165,339,5580
147,136,5670
140,310,5670
146,197,5670
140,273,5760
149,162,5760
137,216,5760
157,206,5850
162,230,5850
140,237,5850
133,254,5940
163,193,5940
141,280,5940
168,233,6030
149,222,6030
141,171,6030
